X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-120.495026,50.711519,train,0.0020155924723442528,66.60999032876859,0.8358310429754411
-119.740798,49.352923,train,0.0012452134216049996,31.55111938901832,0.6724976371629623
-111.237552,50.619087,train,0.0014909180665153119,41.62934933720088,0.7372414308830821
-107.71091,49.015246,train,0.002357965631042983,82.46344529247575,0.879219012567223
-107.591339,49.385376,train,0.0017706272032503609,54.32570824856301,0.7955153392567367
-107.795004,49.619516,train,0.001217829627853491,30.713640953927904,0.6643586371481975
-120.405611,50.711608,train,0.0023658711478120164,82.70055253234696,0.8800719406952717
-79.347493,43.722747,train,6.731494335440486E-4,19.558484638303035,0.4530722443564834
-119.705951,49.383095,train,0.0015970306003379976,48.09312177199736,0.7610839997415362
-107.573807,49.35831,train,0.0018686496514288067,59.916639759329385,0.8127168485322906
-107.586921,49.20761,train,0.002196442483555273,76.09356131578389,0.8604008906871011
-120.62084,50.03457,train,0.0012508397100898306,32.02571208366013,0.6741452806893748
-119.453154,49.394702,train,1.1798444148526705E-4,6.430414559669676,0.10036491321419239
-111.07525,50.272781,train,0.0020178456739244803,66.8111678984514,0.8361623068869903
-107.301279,49.174492,train,0.0024869360693850566,87.1154617535199,0.8924060378358902
-120.482446,50.993304,train,3.5635394108019555E-5,2.373258496435274,0.031440166173069106
-79.233988,43.744801,train,5.938534441280355E-4,18.295677514489526,0.4127792150907813
-120.508019,50.643105,train,0.0017655459958653582,54.01289638295086,0.7945817868341113
-73.396164,45.52495,train,5.581506164563117E-4,17.735657435625384,0.39368094455143554
-110.457159,49.155302,train,0.0026739228854832566,89.47606892890754,0.9090106981568694
-122.073832,49.157952,train,0.0018540167328435749,58.50037718672154,0.8102439699666739
-76.200873,45.521843,train,6.69928386836599E-4,19.46327892888591,0.45149072060821516
-107.407847,49.375328,train,0.0014941876937601417,42.325420067956905,0.7380104557722662
-79.336276,43.672679,train,8.055512141586431E-4,22.26375480508615,0.5142828915104267
-106.537157,49.153092,train,0.0020609300479729614,68.84746287578263,0.8423695018972288
-107.229527,49.056445,train,0.002474723826656269,86.12271981224856,0.8912216762828145
-107.598957,49.226708,train,0.0019182326965952318,61.51015981815701,0.8208589668718734
-106.580322,49.470378,train,0.001646204613611693,50.040832542069396,0.771387040789361
-120.435662,50.781951,train,0.0012531740347165943,32.169622637355694,0.6748264459964364
-120.52452,50.797883,train,8.097654523196434E-4,22.316478448602638,0.5161143790386435
-68.06618,48.657373,train,8.29212467259434E-5,4.842179327055797,0.0716384136740047
-68.157229,48.447393,train,1.0863825531199841E-5,0.8137832965011254,0.009691507214876438
-100.564237,49.093372,train,5.537737615519792E-4,17.635654387983298,0.3912973234814451
-123.186072,49.226871,train,0.001513076470995837,43.27750506683791,0.7424092908851692
-112.668655,49.659536,train,0.0012489330737153652,31.79415475283583,0.6735878579768225
-110.209791,49.002245,train,0.003173530297894549,94.88089941777261,0.9418588594772102
-110.900619,50.561406,train,0.0018132529970993163,56.29702214610759,0.8031816018088649
-108.939621,49.880371,train,9.13922561800385E-4,23.790794636461847,0.5592499719873266
-104.606605,50.454838,train,0.001561866078553466,46.09578997013026,0.7534327105292735
-103.667503,50.533741,train,3.4243629981955194E-4,13.592785559510702,0.26433015512214575
-107.650314,51.311348,train,0.0010691181778042682,26.252095792676883,0.6164944027170972
-99.602669,49.710339,train,3.715304474906602E-4,14.280413279972027,0.2832692412732908
-111.435199,50.013173,train,0.0020730212100596346,69.67510247529289,0.8440688342617757
-104.481935,50.38717,train,7.537138509000641E-4,21.28883444616908,0.49117940129784854
-104.244645,49.689191,train,0.0013978895837786036,38.17839431603871,0.714389172278185
-119.673746,49.5111,train,0.0013469752319845,35.290727732281965,0.701051343925714
-119.5352,49.1001,train,0.0031580451061542464,94.56350320602074,0.9410461421188442
-110.240179,49.075355,train,0.0033052061278172644,95.8651130292414,0.948332242716731
-120.266537,50.565502,train,0.001347942506074711,35.41479904046501,0.7013104511115793
-120.228592,50.443224,train,0.0012230711518169592,31.05431167047764,0.665932021081098
-110.256017,49.005079,train,0.0032889243582700416,95.53475941136595,0.9475725883383128
-123.238372,49.375753,train,5.2406636991985003E-5,3.240282451860267,0.04589298912976303
-105.06069,50.0652,train,0.0022870543738413686,79.6809119946827,0.8712919549985122
